customer_id,saldo_mora,dias_mora,intentos_previos,wait_time_seconds,call_center_load,product_type,segmento_riesgo,iv_menu,call_time,hora_llamada,abandono
299,4876.1,335,2,3.6,0.63,Tarjeta,Medio,Pago,2024-11-10,11,1
300,446.06,230,0,81.2,0.7,Credito_Personal,Medio,Acuerdo,2024-09-01,2,0
301,265.33,238,2,151.9,0.96,Credito_Personal,Medio,Acuerdo,2024-11-10,6,1
302,3789.54,252,1,3.2,0.61,Credito_Personal,Medio,Otros,2024-02-19,19,0
303,3889.55,48,3,64.0,0.8,Hipoteca,Medio,Otros,2024-09-12,5,0
304,5072.69,302,3,20.3,0.61,Credito_Personal,Medio,Otros,2024-12-01,21,0
305,6474.8,71,1,123.6,0.55,Credito_Personal,Alto,Pago,2024-07-14,23,1
306,18617.79,262,0,378.6,0.69,Credito_Personal,Bajo,Otros,2024-09-08,14,1
307,3631.46,321,3,117.6,1.0,Credito_Personal,Alto,Consulta,2024-06-28,22,1
308,1950.1,221,1,142.4,0.82,Tarjeta,Medio,Acuerdo,2024-11-15,21,1
309,7928.27,76,6,60.6,0.77,Hipoteca,Medio,Acuerdo,2024-05-15,0,0
310,1579.26,61,2,99.4,0.62,Automotriz,Alto,Otros,2024-12-11,3,1
311,2889.92,156,1,94.2,0.64,Automotriz,Alto,Acuerdo,2024-05-16,1,1
312,408.53,293,2,171.1,0.48,Credito_Personal,Alto,Otros,2024-09-05,5,1
313,128.39,124,2,233.3,0.97,Credito_Personal,Bajo,Pago,2024-09-24,1,0
314,16436.9,228,0,130.5,0.74,Tarjeta,Bajo,Pago,2024-04-01,14,0
315,9038.84,339,3,468.3,0.73,Hipoteca,Medio,Acuerdo,2024-07-15,4,1
316,5953.21,160,1,211.4,0.73,Credito_Personal,Medio,Consulta,2024-08-24,22,0
317,2629.3,28,2,16.0,1.0,Tarjeta,Alto,Acuerdo,2024-10-01,21,1
318,951.53,113,2,85.0,0.74,Tarjeta,Bajo,Pago,2024-03-27,19,0
319,850.6,78,3,280.3,0.67,Credito_Personal,Alto,Consulta,2024-01-08,20,1
320,1440.03,22,1,345.7,0.97,Tarjeta,Alto,Acuerdo,2024-04-11,13,1
321,3983.95,105,1,57.4,0.68,Credito_Personal,Medio,Acuerdo,2024-01-18,12,0
322,6269.25,130,2,155.2,0.45,Tarjeta,Medio,Consulta,2024-01-26,12,0
323,5396.95,356,1,63.4,0.47,Credito_Personal,Alto,Pago,2024-02-12,21,1
324,1642.06,172,3,15.8,0.67,Credito_Personal,Alto,Acuerdo,2024-01-14,7,1
325,15490.52,263,1,259.1,0.74,Credito_Personal,Bajo,Acuerdo,2024-05-14,14,1
326,6695.09,341,4,322.5,0.82,Hipoteca,Medio,Otros,2024-12-10,19,1
327,4041.15,284,0,84.3,0.56,Hipoteca,Medio,Pago,2024-09-14,12,0
328,4730.15,1,2,2.2,0.67,Hipoteca,Medio,Consulta,2024-06-24,5,0
329,2720.19,232,5,203.2,0.58,Credito_Personal,Medio,Consulta,2024-07-16,3,0
330,1423.31,250,3,77.8,0.87,Credito_Personal,Medio,Otros,2024-07-19,6,1
331,2200.07,320,3,9.4,0.89,Credito_Personal,Medio,Consulta,2024-07-02,10,1
332,7090.91,107,2,25.2,0.99,Tarjeta,Bajo,Consulta,2024-12-27,21,0
333,72.49,275,4,19.8,0.75,Credito_Personal,Alto,Acuerdo,2024-10-03,3,1
334,616.9,179,3,139.1,0.98,Credito_Personal,Alto,Consulta,2024-07-21,13,1
335,235.47,212,0,42.7,0.6,Credito_Personal,Medio,Otros,2024-01-07,9,0
336,207.91,292,1,16.4,0.73,Tarjeta,Bajo,Pago,2024-08-11,7,1
337,9671.02,71,6,299.6,0.54,Credito_Personal,Medio,Acuerdo,2024-09-14,22,0
338,6081.2,282,4,376.3,0.79,Automotriz,Medio,Consulta,2024-05-20,11,1
339,3213.92,174,5,17.9,0.74,Hipoteca,Alto,Otros,2024-03-08,8,1
340,514.78,122,3,31.4,0.33,Credito_Personal,Bajo,Otros,2024-10-08,5,0
341,3382.59,226,3,107.6,0.87,Credito_Personal,Medio,Consulta,2024-03-27,5,1
342,3207.25,300,0,19.6,0.83,Credito_Personal,Medio,Consulta,2024-10-02,12,1
343,950.97,82,2,20.7,0.62,Credito_Personal,Medio,Pago,2024-12-15,11,0
344,2844.5,252,2,49.2,0.74,Credito_Personal,Medio,Otros,2024-07-03,7,1
345,2541.68,145,3,357.5,0.48,Hipoteca,Alto,Pago,2024-07-10,7,1
346,4783.61,119,1,393.8,0.58,Hipoteca,Medio,Consulta,2024-10-02,21,0
347,5040.57,64,5,221.3,0.95,Credito_Personal,Alto,Pago,2024-07-26,2,1
348,231.81,280,7,142.8,0.53,Tarjeta,Bajo,Consulta,2024-01-04,17,0
349,2346.92,282,3,153.0,0.7,Automotriz,Alto,Pago,2024-07-19,9,1
350,4915.62,105,2,76.1,0.49,Tarjeta,Alto,Acuerdo,2024-11-22,3,1
351,3497.2,299,4,90.6,0.75,Automotriz,Medio,Consulta,2024-06-23,20,1
352,9706.75,106,1,120.8,0.78,Credito_Personal,Medio,Otros,2024-10-02,1,0
353,5374.87,35,0,157.7,0.81,Tarjeta,Medio,Otros,2024-02-10,8,0
354,889.26,146,2,12.2,0.77,Tarjeta,Bajo,Pago,2024-04-14,21,0
355,365.91,261,2,30.6,0.91,Automotriz,Alto,Consulta,2024-04-05,10,1
356,5141.97,158,0,395.4,0.62,Credito_Personal,Medio,Acuerdo,2024-03-05,15,0
357,134.35,264,2,49.0,0.54,Automotriz,Medio,Acuerdo,2024-11-24,13,0
358,4406.74,201,0,37.5,0.61,Tarjeta,Alto,Pago,2024-10-22,12,1
359,14086.28,154,1,65.8,0.5,Credito_Personal,Alto,Acuerdo,2024-07-29,11,1
360,4283.91,12,0,41.3,0.71,Credito_Personal,Bajo,Consulta,2024-06-16,0,0
361,2456.5,296,2,11.5,0.68,Credito_Personal,Medio,Otros,2024-08-15,2,1
362,5154.14,321,1,28.0,0.77,Credito_Personal,Bajo,Acuerdo,2024-04-07,16,1
363,3064.78,84,1,122.7,0.46,Tarjeta,Alto,Consulta,2024-11-05,3,0
364,3944.07,279,0,30.3,0.7,Tarjeta,Medio,Otros,2024-02-25,8,1
365,14190.64,244,0,125.2,0.88,Hipoteca,Medio,Pago,2024-08-02,19,1
366,2439.64,299,1,12.7,0.79,Hipoteca,Medio,Acuerdo,2024-11-15,6,1
367,16245.46,361,0,5.1,0.42,Automotriz,Medio,Acuerdo,2024-12-14,7,0
368,11787.88,353,7,237.3,0.7,Credito_Personal,Bajo,Consulta,2024-08-02,23,1
369,1089.48,315,1,171.3,0.59,Credito_Personal,Alto,Acuerdo,2024-06-23,11,1
370,359.42,8,4,131.6,0.7,Tarjeta,Medio,Pago,2024-12-08,16,0
371,531.13,246,2,3.8,0.64,Credito_Personal,Bajo,Acuerdo,2024-06-18,11,0
372,91.95,311,4,32.8,0.96,Credito_Personal,Alto,Consulta,2024-12-12,22,1
373,496.03,277,2,200.8,0.71,Tarjeta,Medio,Otros,2024-04-12,20,1
374,5744.37,237,2,18.8,0.75,Hipoteca,Medio,Acuerdo,2024-08-06,8,0
375,369.25,202,2,201.1,0.69,Hipoteca,Medio,Consulta,2024-05-30,4,0
376,1920.79,246,4,105.3,0.77,Automotriz,Medio,Pago,2024-12-08,12,1
377,9317.63,234,1,161.8,0.67,Tarjeta,Medio,Consulta,2024-03-25,17,0
378,117.74,80,2,124.1,0.82,Automotriz,Bajo,Otros,2024-11-22,14,0
379,8422.65,355,3,64.7,0.64,Credito_Personal,Alto,Pago,2024-12-06,4,1
380,1655.42,12,5,41.4,0.91,Hipoteca,Bajo,Acuerdo,2024-07-30,15,0
381,628.75,326,1,134.0,0.77,Credito_Personal,Medio,Pago,2024-02-01,8,1
382,5965.78,15,2,197.4,0.68,Automotriz,Medio,Pago,2024-06-15,0,0
383,4957.0,44,0,5.5,0.83,Credito_Personal,Alto,Otros,2024-02-13,6,1
384,10497.08,320,3,57.3,0.77,Hipoteca,Alto,Acuerdo,2024-03-04,18,1
385,6641.47,138,3,51.8,0.82,Tarjeta,Medio,Consulta,2024-07-16,9,0
386,8134.98,325,0,98.4,0.71,Credito_Personal,Alto,Acuerdo,2024-09-01,3,1
387,1656.67,147,1,14.5,0.66,Credito_Personal,Medio,Acuerdo,2024-03-22,19,0
388,976.67,354,0,325.1,0.72,Hipoteca,Alto,Pago,2024-09-20,11,1
389,6943.78,235,0,95.4,0.62,Credito_Personal,Medio,Pago,2024-03-06,15,0
390,8221.05,190,1,308.9,0.85,Tarjeta,Medio,Consulta,2024-10-22,17,1
391,23285.02,100,3,203.8,0.92,Credito_Personal,Bajo,Otros,2024-05-03,2,0
392,2660.4,104,2,25.5,0.79,Tarjeta,Bajo,Pago,2024-06-18,2,0
393,2326.22,249,5,17.0,0.91,Credito_Personal,Medio,Acuerdo,2024-07-23,12,1
394,7489.77,93,2,237.0,0.87,Tarjeta,Medio,Consulta,2024-12-23,6,0
395,2083.67,219,2,92.2,0.66,Automotriz,Medio,Acuerdo,2024-03-30,12,0
396,13350.69,297,2,2.4,0.83,Automotriz,Medio,Pago,2024-07-08,7,1
397,9774.2,338,1,326.6,0.51,Credito_Personal,Alto,Acuerdo,2024-05-14,23,1
398,2801.78,132,2,76.9,0.73,Credito_Personal,Bajo,Consulta,2024-01-01,8,0
399,6948.92,360,1,43.0,0.52,Credito_Personal,Bajo,Otros,2024-04-06,1,1
400,7023.16,154,0,87.2,0.68,Hipoteca,Alto,Otros,2024-02-12,7,1
401,544.19,27,4,207.7,0.48,Credito_Personal,Bajo,Consulta,2024-01-13,11,0
402,11642.23,281,1,14.0,0.86,Credito_Personal,Bajo,Pago,2024-05-18,21,1
403,3518.54,115,3,53.4,0.64,Credito_Personal,Bajo,Consulta,2024-08-27,19,0
404,8756.66,304,1,46.1,0.84,Hipoteca,Alto,Pago,2024-09-07,14,1
405,1928.68,233,2,219.6,0.69,Automotriz,Medio,Acuerdo,2024-04-20,19,1
406,11293.95,0,2,180.9,0.42,Hipoteca,Medio,Consulta,2024-10-17,19,0
407,2464.94,347,1,61.3,0.63,Hipoteca,Alto,Consulta,2024-02-07,1,1
408,54.48,239,2,131.1,0.62,Tarjeta,Medio,Consulta,2024-08-04,13,0
409,11789.54,57,0,60.2,0.7,Tarjeta,Alto,Consulta,2024-04-20,4,1
410,478.63,334,2,101.6,0.93,Hipoteca,Bajo,Consulta,2024-04-13,1,1
411,1923.27,182,1,568.2,0.95,Credito_Personal,Alto,Consulta,2024-06-21,20,1
412,14984.86,336,1,92.0,0.67,Credito_Personal,Medio,Acuerdo,2024-02-20,22,1
413,15039.75,25,0,536.6,0.51,Tarjeta,Bajo,Acuerdo,2024-01-15,1,0
414,4259.99,76,3,165.0,0.59,Credito_Personal,Bajo,Acuerdo,2024-11-10,8,0
415,4996.15,216,1,15.4,0.77,Tarjeta,Medio,Pago,2024-03-06,15,0
416,2975.07,327,2,190.7,0.68,Hipoteca,Medio,Otros,2024-01-14,0,1
417,1735.11,324,1,21.1,0.46,Tarjeta,Medio,Otros,2024-08-25,15,0
418,1992.43,261,5,91.2,0.62,Hipoteca,Medio,Acuerdo,2024-05-31,15,0
419,5581.62,22,1,114.0,0.9,Tarjeta,Alto,Consulta,2024-10-16,8,1
420,6979.19,243,4,267.3,0.74,Credito_Personal,Alto,Otros,2024-04-17,3,1
421,7840.98,157,1,28.4,0.71,Credito_Personal,Bajo,Consulta,2024-06-08,18,0
422,7794.16,205,0,250.4,0.64,Credito_Personal,Medio,Acuerdo,2024-12-13,18,0
423,478.18,309,3,327.1,0.63,Credito_Personal,Alto,Consulta,2024-02-15,10,1
424,3410.25,86,3,11.2,0.78,Credito_Personal,Medio,Otros,2024-01-16,6,0
425,296.41,266,2,259.8,0.72,Credito_Personal,Medio,Otros,2024-03-25,1,1
426,3987.31,133,3,36.0,0.82,Credito_Personal,Alto,Otros,2024-01-22,18,1
427,2912.78,266,2,10.1,0.78,Credito_Personal,Medio,Pago,2024-08-02,16,1
428,10933.09,332,2,382.1,0.7,Tarjeta,Medio,Acuerdo,2024-10-14,20,1
429,2160.96,267,1,59.7,0.76,Hipoteca,Medio,Otros,2024-06-17,20,1
430,622.53,52,2,117.1,0.61,Credito_Personal,Medio,Pago,2024-01-22,8,0
431,771.54,98,3,96.6,0.69,Hipoteca,Medio,Acuerdo,2024-11-04,14,0
432,7167.15,246,1,28.8,0.9,Credito_Personal,Alto,Consulta,2024-03-29,9,1
433,4814.53,35,2,132.9,0.7,Automotriz,Alto,Otros,2024-09-01,2,1
434,533.04,27,2,5.7,0.67,Credito_Personal,Medio,Pago,2024-08-26,11,0
435,439.28,219,2,27.2,0.73,Hipoteca,Alto,Consulta,2024-11-13,15,1
436,6036.04,101,2,347.3,0.53,Credito_Personal,Bajo,Otros,2024-02-14,5,0
437,377.73,262,1,368.2,0.73,Automotriz,Medio,Otros,2024-09-09,14,1
438,8625.93,270,2,79.1,0.95,Hipoteca,Medio,Acuerdo,2024-04-03,8,1
439,6125.0,223,0,22.2,0.58,Credito_Personal,Medio,Consulta,2024-08-09,2,0
440,424.24,138,3,65.7,0.74,Tarjeta,Medio,Pago,2024-07-13,22,0
441,443.27,279,3,251.5,0.7,Credito_Personal,Alto,Otros,2024-09-04,17,1
442,21577.29,285,1,8.7,0.69,Credito_Personal,Alto,Otros,2024-06-07,5,1
443,2344.19,249,3,16.4,0.69,Credito_Personal,Medio,Acuerdo,2024-08-15,6,0
444,2315.28,321,6,271.2,0.81,Tarjeta,Medio,Acuerdo,2024-06-11,23,1
445,8377.88,316,4,64.4,0.54,Credito_Personal,Bajo,Consulta,2024-01-14,17,0
446,14710.82,77,1,10.5,0.8,Tarjeta,Medio,Consulta,2024-05-29,14,0
447,21343.87,296,1,18.0,0.71,Tarjeta,Bajo,Pago,2024-08-02,0,1
448,6999.5,337,0,256.9,0.44,Credito_Personal,Bajo,Pago,2024-11-23,23,1
449,2360.1,306,0,80.8,0.76,Credito_Personal,Bajo,Otros,2024-06-26,22,1
450,435.97,350,2,21.4,0.72,Tarjeta,Medio,Acuerdo,2024-01-24,23,1
451,7506.21,12,1,269.4,0.57,Credito_Personal,Alto,Acuerdo,2024-08-28,18,0
452,4086.8,345,2,223.9,0.72,Credito_Personal,Alto,Acuerdo,2024-02-09,22,1
453,2760.17,81,5,2.8,0.5,Tarjeta,Bajo,Otros,2024-08-12,22,0
454,11841.19,8,5,104.4,0.6,Credito_Personal,Medio,Pago,2024-11-22,13,0
455,589.4,212,2,33.6,0.71,Credito_Personal,Alto,Consulta,2024-08-15,3,1
456,3392.53,47,3,91.4,0.45,Hipoteca,Medio,Consulta,2024-05-07,10,0
457,57.09,48,2,39.3,0.53,Automotriz,Medio,Acuerdo,2024-03-02,15,0
458,3161.77,308,2,45.6,0.55,Hipoteca,Bajo,Acuerdo,2024-10-02,14,0
459,289.75,39,0,110.5,0.71,Credito_Personal,Medio,Consulta,2024-05-26,4,0
460,632.45,362,2,92.9,0.77,Credito_Personal,Alto,Acuerdo,2024-08-11,23,1
461,625.13,279,1,60.3,0.57,Hipoteca,Medio,Otros,2024-09-03,4,0
462,5237.84,225,4,13.7,0.56,Automotriz,Medio,Otros,2024-01-21,17,0
463,6852.99,107,0,418.5,0.72,Credito_Personal,Alto,Acuerdo,2024-09-21,1,1
464,4377.77,244,4,23.0,0.72,Hipoteca,Bajo,Pago,2024-12-21,9,0
465,16373.6,254,6,120.3,0.59,Hipoteca,Medio,Otros,2024-03-01,20,0
466,2348.98,32,3,10.4,0.97,Automotriz,Alto,Consulta,2024-10-16,11,1
467,1682.35,22,2,139.9,0.73,Credito_Personal,Alto,Consulta,2024-04-17,19,1
468,10147.51,332,2,12.0,0.67,Credito_Personal,Alto,Pago,2024-07-16,11,1
469,1265.41,53,1,31.3,0.64,Tarjeta,Bajo,Pago,2024-12-03,8,0
470,16514.35,308,2,124.9,0.85,Tarjeta,Medio,Pago,2024-03-27,4,1
471,61.14,48,2,39.9,0.78,Tarjeta,Medio,Otros,2024-02-28,17,0
472,17512.63,77,2,91.3,0.44,Automotriz,Alto,Consulta,2024-11-22,6,0
473,220.59,335,2,16.0,0.6,Hipoteca,Medio,Consulta,2024-05-21,0,1
474,11088.61,357,3,27.1,0.63,Credito_Personal,Alto,Pago,2024-02-22,21,1
475,3750.72,121,2,158.8,0.7,Tarjeta,Medio,Consulta,2024-09-12,7,0
476,24784.14,358,1,4.3,0.79,Tarjeta,Medio,Consulta,2024-03-24,2,1
477,383.31,89,2,14.2,0.54,Automotriz,Bajo,Otros,2024-12-19,19,0
478,4035.55,345,2,29.0,0.69,Tarjeta,Medio,Pago,2024-12-15,19,1
479,17417.88,192,3,2.4,0.95,Tarjeta,Alto,Acuerdo,2024-10-26,21,1
480,3702.22,243,2,12.0,0.7,Credito_Personal,Alto,Consulta,2024-05-14,8,1
481,4963.14,148,3,39.7,0.6,Tarjeta,Medio,Acuerdo,2024-12-15,8,0
482,5949.51,145,1,11.7,0.5,Credito_Personal,Medio,Consulta,2024-08-22,7,0
483,3030.64,315,3,241.3,0.63,Tarjeta,Medio,Acuerdo,2024-12-15,11,1
484,4938.37,140,3,8.2,0.54,Hipoteca,Bajo,Otros,2024-02-15,5,0
485,4389.13,285,4,236.8,0.64,Credito_Personal,Alto,Acuerdo,2024-03-30,2,1
486,11571.16,338,3,207.7,0.78,Tarjeta,Alto,Consulta,2024-07-15,5,1
487,232.56,110,2,12.7,0.71,Automotriz,Medio,Consulta,2024-12-10,21,0
488,1649.21,107,1,3.1,0.63,Credito_Personal,Medio,Consulta,2024-04-28,3,0
489,15019.98,280,5,6.2,0.43,Credito_Personal,Medio,Otros,2024-04-03,19,0
490,11048.38,49,0,107.1,0.82,Tarjeta,Alto,Consulta,2024-06-10,6,1
491,3040.88,13,0,133.2,0.65,Hipoteca,Bajo,Acuerdo,2024-10-28,1,0
492,4839.67,133,3,116.3,0.72,Tarjeta,Alto,Otros,2024-01-19,15,1
493,1624.37,75,4,93.6,0.56,Tarjeta,Alto,Pago,2024-01-30,1,1
494,1042.02,83,2,23.0,0.64,Credito_Personal,Alto,Consulta,2024-09-20,10,1
495,3115.29,342,5,220.6,0.61,Automotriz,Alto,Consulta,2024-03-26,13,1
496,2179.77,157,1,47.6,0.5,Credito_Personal,Bajo,Pago,2024-09-30,19,0
497,4381.22,285,0,513.8,0.56,Credito_Personal,Alto,Otros,2024-11-11,14,1
498,404.61,313,3,58.3,0.7,Tarjeta,Medio,Consulta,2024-03-28,2,1
499,18324.8,93,2,36.6,0.74,Tarjeta,Alto,Consulta,2024-10-26,11,1
500,21419.33,296,2,269.6,0.6,Tarjeta,Alto,Consulta,2024-04-17,17,1
501,5989.32,93,1,100.6,0.52,Tarjeta,Bajo,Acuerdo,2024-02-21,7,0
502,3840.39,56,2,153.6,0.65,Hipoteca,Bajo,Otros,2024-01-08,16,0
503,1851.9,163,2,63.0,0.82,Credito_Personal,Medio,Otros,2024-11-29,16,0
504,8404.54,319,5,261.6,0.56,Tarjeta,Medio,Acuerdo,2024-10-02,4,1
505,5771.65,97,3,299.7,0.7,Tarjeta,Bajo,Pago,2024-08-11,23,0
506,887.37,15,0,68.9,0.6,Credito_Personal,Medio,Pago,2024-06-11,9,0
507,12091.51,343,4,33.0,0.87,Hipoteca,Medio,Otros,2024-11-23,19,1
508,8644.97,77,1,125.2,0.62,Credito_Personal,Medio,Pago,2024-11-17,23,0
509,14958.69,345,5,371.0,0.8,Credito_Personal,Medio,Otros,2024-03-27,16,1
510,6468.02,71,1,116.9,0.85,Credito_Personal,Medio,Otros,2024-10-31,4,0
511,4752.02,269,5,370.1,0.93,Credito_Personal,Medio,Acuerdo,2024-07-12,21,1
512,2708.51,286,1,50.6,0.5,Credito_Personal,Medio,Consulta,2024-12-13,6,0
513,13495.09,65,1,295.9,0.49,Credito_Personal,Bajo,Acuerdo,2024-07-15,2,0
514,10051.96,67,3,14.3,0.87,Tarjeta,Alto,Consulta,2024-06-27,13,1
515,231.36,192,1,53.3,0.85,Credito_Personal,Alto,Consulta,2024-12-07,18,1
516,133.6,54,1,81.9,0.61,Hipoteca,Alto,Acuerdo,2024-07-17,7,1
517,2361.74,167,2,127.0,0.21,Credito_Personal,Medio,Otros,2024-02-23,17,0
518,8318.24,24,3,41.8,0.71,Tarjeta,Medio,Consulta,2024-08-03,9,0
519,21821.38,130,1,309.6,0.47,Credito_Personal,Alto,Otros,2024-01-26,5,1
520,815.05,324,4,280.6,0.58,Credito_Personal,Medio,Acuerdo,2024-11-29,20,1
521,4508.62,101,0,192.7,0.73,Credito_Personal,Medio,Otros,2024-12-16,1,0
522,2397.37,281,2,14.6,0.75,Credito_Personal,Medio,Acuerdo,2024-10-04,12,1
523,17518.54,295,1,9.8,0.94,Tarjeta,Alto,Acuerdo,2024-06-25,17,1
524,9229.57,293,2,82.7,0.64,Tarjeta,Bajo,Pago,2024-04-18,10,1
525,9110.95,262,2,174.0,0.55,Credito_Personal,Medio,Otros,2024-05-24,16,0
526,3162.08,119,2,15.8,0.84,Hipoteca,Medio,Consulta,2024-12-29,1,0
527,2679.17,230,3,123.1,0.76,Credito_Personal,Bajo,Pago,2024-04-03,15,1
528,1596.94,290,3,90.1,0.65,Credito_Personal,Alto,Pago,2024-05-15,1,1
529,290.13,160,3,155.4,0.7,Credito_Personal,Medio,Consulta,2024-07-07,21,0
530,10002.13,160,2,68.6,0.64,Tarjeta,Medio,Otros,2024-03-01,15,0
531,8380.59,77,4,141.8,0.8,Automotriz,Alto,Acuerdo,2024-09-14,1,1
532,40862.23,37,3,20.9,0.95,Tarjeta,Bajo,Pago,2024-02-17,2,0
533,28474.37,27,6,29.0,0.59,Tarjeta,Alto,Pago,2024-09-01,19,0
534,4053.26,99,3,280.4,0.76,Credito_Personal,Alto,Otros,2024-10-28,2,1
535,7326.42,293,1,47.9,0.47,Hipoteca,Alto,Acuerdo,2024-11-12,16,1
536,14480.86,123,2,508.1,0.54,Credito_Personal,Bajo,Acuerdo,2024-01-13,18,0
537,9473.86,91,7,5.7,0.78,Hipoteca,Medio,Acuerdo,2024-03-03,8,0
538,1420.76,254,2,82.2,0.69,Automotriz,Medio,Consulta,2024-12-20,21,0
539,2994.13,96,1,47.2,0.53,Hipoteca,Alto,Consulta,2024-08-09,2,1
540,691.48,5,5,661.5,0.7,Tarjeta,Alto,Otros,2024-02-15,12,1
541,15401.12,168,3,553.0,0.83,Tarjeta,Bajo,Acuerdo,2024-12-05,1,1
542,4659.24,270,5,32.2,0.48,Tarjeta,Medio,Consulta,2024-04-15,11,0
543,1298.02,107,2,37.3,0.96,Credito_Personal,Alto,Acuerdo,2024-11-25,14,1
544,5569.15,298,0,166.2,0.79,Hipoteca,Medio,Acuerdo,2024-08-24,11,1
545,4813.35,46,0,264.5,0.79,Tarjeta,Medio,Consulta,2024-10-06,8,0
546,2217.1,98,1,130.8,0.7,Tarjeta,Alto,Consulta,2024-12-03,11,1
547,602.7,13,2,240.0,0.96,Credito_Personal,Medio,Acuerdo,2024-01-28,21,0
548,5567.21,193,3,7.8,0.84,Credito_Personal,Alto,Consulta,2024-03-16,17,1
549,3673.05,156,2,122.8,0.64,Hipoteca,Bajo,Pago,2024-08-12,8,0
550,7399.04,153,2,144.5,0.81,Credito_Personal,Medio,Pago,2024-06-18,13,0
551,3671.55,114,3,25.3,0.59,Hipoteca,Bajo,Pago,2024-09-15,5,0
552,9558.85,257,1,180.6,0.66,Automotriz,Medio,Acuerdo,2024-06-09,15,1
553,4013.77,144,7,346.5,0.92,Hipoteca,Medio,Pago,2024-08-03,1,1
554,4115.57,290,2,273.9,0.76,Credito_Personal,Medio,Otros,2024-09-13,11,1
555,10463.79,9,6,33.7,0.8,Hipoteca,Medio,Acuerdo,2024-11-02,22,0
556,2583.24,213,1,47.0,0.88,Tarjeta,Medio,Consulta,2024-05-16,14,1
557,719.44,232,0,83.1,0.78,Credito_Personal,Medio,Consulta,2024-08-14,10,1
558,146.03,170,1,20.7,0.58,Credito_Personal,Medio,Pago,2024-01-16,15,0
559,7035.29,20,6,369.4,0.95,Credito_Personal,Bajo,Acuerdo,2024-07-19,9,0
560,4841.99,14,2,21.2,0.78,Credito_Personal,Medio,Otros,2024-07-22,14,0
561,6088.33,125,2,172.0,0.79,Credito_Personal,Bajo,Acuerdo,2024-10-31,17,0
562,1197.41,340,1,50.1,0.71,Automotriz,Bajo,Pago,2024-09-18,6,1
563,733.06,340,1,102.3,0.87,Hipoteca,Medio,Pago,2024-12-24,12,1
564,73.26,212,1,5.8,0.99,Hipoteca,Bajo,Consulta,2024-04-25,5,1
565,2158.44,187,1,27.5,0.64,Credito_Personal,Medio,Consulta,2024-10-12,6,0
566,4456.99,171,2,70.5,0.86,Credito_Personal,Bajo,Consulta,2024-12-28,21,0
567,2489.91,246,2,135.7,0.71,Tarjeta,Alto,Pago,2024-06-21,3,1
568,2876.6,4,2,180.4,0.4,Hipoteca,Alto,Consulta,2024-04-09,11,0
569,11725.31,230,0,3.7,0.49,Automotriz,Medio,Otros,2024-12-10,16,0
570,2140.51,200,1,19.9,0.76,Hipoteca,Medio,Consulta,2024-10-11,3,0
571,3607.63,148,4,157.0,0.85,Hipoteca,Medio,Acuerdo,2024-06-28,0,0
572,7654.36,71,5,201.2,0.79,Credito_Personal,Alto,Consulta,2024-10-11,5,1
573,2525.4,225,2,32.4,0.82,Credito_Personal,Bajo,Consulta,2024-04-28,4,0
574,4865.45,73,4,31.3,1.0,Credito_Personal,Medio,Acuerdo,2024-03-08,3,0
575,9915.7,306,0,11.1,0.78,Credito_Personal,Alto,Consulta,2024-04-13,7,1
576,14930.95,168,3,19.5,0.66,Hipoteca,Medio,Otros,2024-07-19,17,0
577,795.41,248,6,1.0,0.68,Automotriz,Medio,Acuerdo,2024-03-25,6,0
578,13058.31,279,0,106.9,0.95,Credito_Personal,Bajo,Consulta,2024-08-26,5,1
579,3387.51,151,6,281.1,0.51,Hipoteca,Medio,Consulta,2024-09-23,11,0
580,1493.68,223,2,19.4,0.89,Credito_Personal,Alto,Consulta,2024-03-17,4,1
581,3072.93,224,3,167.1,0.7,Tarjeta,Bajo,Consulta,2024-05-27,23,0
582,19568.27,37,3,102.3,0.58,Tarjeta,Bajo,Consulta,2024-03-14,0,0
583,3392.46,43,0,337.5,0.48,Credito_Personal,Alto,Pago,2024-07-03,14,1
584,1993.08,184,1,192.0,0.92,Hipoteca,Alto,Pago,2024-08-02,13,1
585,5017.43,240,1,229.9,0.57,Credito_Personal,Medio,Pago,2024-09-09,11,0
586,1373.14,330,1,122.3,0.71,Tarjeta,Medio,Otros,2024-04-05,7,1
587,394.48,350,2,200.1,0.55,Hipoteca,Medio,Pago,2024-08-03,11,1
588,689.88,209,6,51.9,0.99,Credito_Personal,Medio,Pago,2024-05-18,15,1
589,685.09,22,2,28.1,0.71,Hipoteca,Alto,Consulta,2024-08-06,10,0
590,823.8,123,3,292.4,0.5,Hipoteca,Medio,Otros,2024-11-10,4,0
591,747.3,85,2,159.1,0.64,Credito_Personal,Alto,Acuerdo,2024-08-02,13,1
592,5120.42,42,7,11.4,0.91,Tarjeta,Medio,Acuerdo,2024-11-19,11,0
593,1003.73,39,3,242.0,0.55,Tarjeta,Medio,Otros,2024-08-24,1,0
594,2120.7,302,1,51.5,0.65,Tarjeta,Alto,Consulta,2024-09-03,19,1
595,11354.87,168,2,42.5,0.88,Tarjeta,Medio,Acuerdo,2024-02-18,1,0
596,3211.91,174,2,117.2,0.75,Credito_Personal,Medio,Pago,2024-01-15,17,0
597,5506.45,19,2,100.9,0.52,Hipoteca,Alto,Pago,2024-12-07,11,0
